activity_id,user_id,activity_id_num,user_id_num,identifier_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL,activity_id_num_ori,data_type
17敲击键盘,user19,6,19,4-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/4-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/4-3-3/下(LL+RL).csv,True,True,17,16,16,15,17,17,train
17敲击键盘,user19,6,19,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/6-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/6-1-1/下(LL+RL).csv,True,True,15,18,17,18,15,17,train
17敲击键盘,user19,6,19,6-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/6-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/6-1-2/下(LL+RL).csv,True,True,7,6,7,5,7,17,test
17敲击键盘,user19,6,19,6-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/6-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user19/6-1-3/下(LL+RL).csv,True,True,23,24,22,25,23,17,train
17敲击键盘,user20,6,20,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/2-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/2-2-1/下(LL+RL).csv,True,True,29,30,29,30,30,17,train
17敲击键盘,user20,6,20,2-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/2-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/2-2-2/下(LL+RL).csv,True,True,21,20,20,21,21,17,train
17敲击键盘,user20,6,20,2-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/2-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/2-2-3/下(LL+RL).csv,True,True,10,10,10,10,11,17,train
17敲击键盘,user20,6,20,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/4-1-1/下(LL+RL).csv,True,True,49,47,47,48,47,17,train
17敲击键盘,user20,6,20,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/4-1-2/下(LL+RL).csv,True,True,44,43,44,44,44,17,test
17敲击键盘,user20,6,20,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/4-1-3/下(LL+RL).csv,True,True,56,55,55,54,56,17,train
17敲击键盘,user20,6,20,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/5-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/5-1-1/下(LL+RL).csv,True,True,73,73,74,73,73,17,train
17敲击键盘,user20,6,20,5-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/5-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user20/5-1-2/下(LL+RL).csv,True,True,29,28,28,30,31,17,train
17敲击键盘,user22,6,22,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/1-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/1-2-1/下(LL+RL).csv,True,True,30,29,29,30,30,17,train
17敲击键盘,user22,6,22,1-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/1-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/1-2-2/下(LL+RL).csv,True,True,10,9,9,9,9,17,train
17敲击键盘,user22,6,22,1-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/1-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/1-2-3/下(LL+RL).csv,True,True,10,10,10,9,10,17,train
17敲击键盘,user22,6,22,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/4-1-2/下(LL+RL).csv,True,True,43,45,44,45,44,17,train
17敲击键盘,user22,6,22,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user22/4-1-3/下(LL+RL).csv,True,True,45,44,45,45,43,17,train
17敲击键盘,user23,6,23,5-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user23/5-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user23/5-3-3/下(LL+RL).csv,True,True,28,30,29,29,28,17,test
17敲击键盘,user24,6,24,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/1-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/1-2-1/下(LL+RL).csv,True,True,52,51,53,52,53,17,train
17敲击键盘,user24,6,24,1-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/1-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/1-2-2/下(LL+RL).csv,True,True,23,22,22,23,23,17,train
17敲击键盘,user24,6,24,1-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/1-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/1-2-3/下(LL+RL).csv,True,True,30,30,30,30,31,17,test
17敲击键盘,user24,6,24,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/3-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/3-2-1/下(LL+RL).csv,True,True,50,48,50,48,50,17,test
17敲击键盘,user24,6,24,3-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/3-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/3-2-2/下(LL+RL).csv,True,True,27,27,27,27,27,17,train
17敲击键盘,user24,6,24,3-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/3-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/3-2-3/下(LL+RL).csv,True,True,39,41,39,39,41,17,train
17敲击键盘,user24,6,24,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/7-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/7-2-1/下(LL+RL).csv,True,True,30,31,31,30,31,17,train
17敲击键盘,user24,6,24,7-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/7-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/7-2-2/下(LL+RL).csv,True,True,17,18,18,16,18,17,train
17敲击键盘,user24,6,24,7-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/7-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user24/7-2-3/下(LL+RL).csv,True,True,18,18,18,18,17,17,test
17敲击键盘,user28,6,28,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/3-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/3-2-1/下(LL+RL).csv,True,True,38,38,38,39,38,17,train
17敲击键盘,user28,6,28,3-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/3-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/3-2-2/下(LL+RL).csv,True,True,4,6,4,5,4,17,train
17敲击键盘,user28,6,28,3-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/3-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/3-2-3/下(LL+RL).csv,True,True,25,25,26,25,26,17,train
17敲击键盘,user28,6,28,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/4-1-1/下(LL+RL).csv,True,True,51,51,50,51,50,17,train
17敲击键盘,user28,6,28,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/4-1-2/下(LL+RL).csv,True,True,46,46,47,47,46,17,train
17敲击键盘,user28,6,28,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user28/4-1-3/下(LL+RL).csv,True,True,10,9,11,15,12,17,train
17敲击键盘,user29,6,29,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/4-1-1/下(LL+RL).csv,True,True,39,38,37,39,38,17,train
17敲击键盘,user29,6,29,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/4-1-2/下(LL+RL).csv,True,True,23,22,23,24,23,17,train
17敲击键盘,user29,6,29,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/4-1-3/下(LL+RL).csv,True,True,19,20,20,20,20,17,train
17敲击键盘,user29,6,29,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/5-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/5-2-1/下(LL+RL).csv,True,True,27,25,25,26,27,17,train
17敲击键盘,user29,6,29,5-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/5-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/5-2-2/下(LL+RL).csv,True,True,26,24,24,25,23,17,test
17敲击键盘,user29,6,29,5-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/5-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user29/5-2-3/下(LL+RL).csv,True,True,20,20,20,20,20,17,test
17敲击键盘,user3,6,3,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user3/3-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user3/3-2-1/下(LL+RL).csv,True,True,48,41,49,49,48,17,train
17敲击键盘,user3,6,3,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user3/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user3/4-1-2/下(LL+RL).csv,True,True,70,70,72,71,71,17,train
17敲击键盘,user3,6,3,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user3/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user3/4-1-3/下(LL+RL).csv,True,True,53,54,52,55,52,17,train
17敲击键盘,user30,6,30,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user30/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user30/4-1-1/下(LL+RL).csv,True,True,34,34,32,32,34,17,train
17敲击键盘,user30,6,30,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user30/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user30/4-1-2/下(LL+RL).csv,True,True,27,28,28,28,27,17,train
17敲击键盘,user30,6,30,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user30/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user30/4-1-3/下(LL+RL).csv,True,True,31,30,31,30,31,17,train
17敲击键盘,user4,6,4,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/4-1-1/下(RL+LL).csv,True,True,48,50,50,50,48,17,train
17敲击键盘,user4,6,4,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/4-1-2/下(LL+RL).csv,True,True,28,29,29,28,29,17,train
17敲击键盘,user4,6,4,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/4-1-3/下(LL+RL).csv,True,True,41,41,40,41,41,17,test
17敲击键盘,user4,6,4,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/5-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/5-2-1/下(LL+RL).csv,True,True,50,48,48,48,50,17,train
17敲击键盘,user4,6,4,5-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/5-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/5-2-2/下(LL+RL).csv,True,True,49,50,49,49,49,17,test
17敲击键盘,user4,6,4,5-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/5-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user4/5-2-3/下(LL+RL).csv,True,True,60,60,59,60,59,17,train
17敲击键盘,user5,6,5,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user5/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user5/4-1-1/下(LL+RL).csv,True,True,47,45,47,47,47,17,train
17敲击键盘,user5,6,5,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user5/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user5/4-1-2/下(LL+RL).csv,True,True,50,50,51,43,43,17,train
17敲击键盘,user6,6,6,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user6/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user6/4-1-1/下(LL+RL).csv,True,True,60,60,60,62,61,17,train
17敲击键盘,user6,6,6,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user6/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user6/4-1-2/下(LL+RL).csv,True,True,52,52,53,63,64,17,train
17敲击键盘,user6,6,6,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user6/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user6/4-1-3/下(LL+RL).csv,True,True,51,52,51,56,57,17,train
17敲击键盘,user7,6,7,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/4-1-1/下(LL+RL).csv,True,True,11,12,11,11,9,17,train
17敲击键盘,user7,6,7,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/4-1-2/下(LL+RL).csv,True,True,18,18,17,18,17,17,train
17敲击键盘,user7,6,7,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/4-1-3/下(LL+RL).csv,True,True,18,16,17,18,17,17,train
17敲击键盘,user7,6,7,6-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/6-3-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/6-3-1/下(LL+RL).csv,True,True,50,51,51,50,51,17,test
17敲击键盘,user7,6,7,6-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/6-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user7/6-3-3/下(LL+RL).csv,True,True,47,50,48,47,49,17,train
17敲击键盘,user8,6,8,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user8/5-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user8/5-1-1/下(LL+RL).csv,True,True,34,33,34,35,33,17,train
17敲击键盘,user8,6,8,5-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user8/5-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user8/5-1-2/下(LL+RL).csv,True,True,20,20,20,20,20,17,train
17敲击键盘,user8,6,8,5-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user8/5-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user8/5-1-3/下(LL+RL).csv,True,True,12,11,11,11,12,17,train
17敲击键盘,user9,6,9,1-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/1-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/1-2-2/下(LL+RL).csv,True,True,13,12,11,13,12,17,train
17敲击键盘,user9,6,9,1-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/1-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/1-2-3/下(LL+RL).csv,True,True,13,13,13,13,12,17,train
17敲击键盘,user9,6,9,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-1-1/下(LL+RL).csv,True,True,20,20,19,21,20,17,test
17敲击键盘,user9,6,9,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-1-2/下(LL+RL).csv,True,True,20,20,20,20,20,17,train
17敲击键盘,user9,6,9,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-1-3/下(LL+RL).csv,True,True,18,15,15,15,15,17,train
17敲击键盘,user9,6,9,4-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-3-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-3-1/下(LL+RL).csv,True,True,51,53,53,53,53,17,train
17敲击键盘,user9,6,9,4-3-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-3-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-3-2/下(LL+RL).csv,True,True,39,39,39,39,38,17,train
17敲击键盘,user9,6,9,4-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/4-3-3/下(LL+RL).csv,True,True,22,20,22,21,21,17,test
17敲击键盘,user9,6,9,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/6-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/6-1-1/下(LL+RL).csv,True,True,15,15,17,16,16,17,train
17敲击键盘,user9,6,9,6-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/6-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/6-1-2/下(LL+RL).csv,True,True,31,32,31,32,31,17,train
17敲击键盘,user9,6,9,6-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/6-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-Final/SM_data/IMU/17敲击键盘/user9/6-1-3/下(LL+RL).csv,True,True,24,24,24,25,26,17,train
