activity_id,user_id,caption_id,label_id,trail_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL,activity_id_num,user_id_num,data_type
20-查看时间,用户12-杰炜,6,6-1,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户12-杰炜/6/6-1/6-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户12-杰炜/6/6-1/6-1-1/下(LL+RL).csv,True,True,5,4,6,6,5,20,12,train
20-查看时间,用户12-杰炜,6,6-1,6-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户12-杰炜/6/6-1/6-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户12-杰炜/6/6-1/6-1-2/下(LL+RL).csv,True,True,3,3,3,4,3,20,12,train
20-查看时间,用户12-杰炜,6,6-1,6-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户12-杰炜/6/6-1/6-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户12-杰炜/6/6-1/6-1-3/下(LL+RL).csv,True,True,3,5,4,3,2,20,12,train
20-查看时间,用户14-培培,7,7-2,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户14-培培/7/7-2/7-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户14-培培/7/7-2/7-2-1/下(LL+RL).csv,True,True,17,15,16,15,17,20,14,train
20-查看时间,用户14-培培,7,7-2,7-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户14-培培/7/7-2/7-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户14-培培/7/7-2/7-2-2/下(LL+RL).csv,True,True,11,9,10,11,10,20,14,train
20-查看时间,用户14-培培,7,7-2,7-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户14-培培/7/7-2/7-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户14-培培/7/7-2/7-2-3/下(LL+RL).csv,True,True,10,11,11,11,11,20,14,train
20-查看时间,用户15-雅婧,4,4-1,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户15-雅婧/4/4-1/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户15-雅婧/4/4-1/4-1-1/下(LL+RL).csv,True,True,15,15,14,15,15,20,15,train
20-查看时间,用户15-雅婧,4,4-1,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户15-雅婧/4/4-1/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户15-雅婧/4/4-1/4-1-2/下(LL+RL).csv,True,True,8,8,8,9,8,20,15,train
20-查看时间,用户15-雅婧,4,4-1,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户15-雅婧/4/4-1/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户15-雅婧/4/4-1/4-1-3/下(LL+RL).csv,True,True,23,22,23,22,22,20,15,train
20-查看时间,用户3-志江,1,1-1,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/1/1-1/1-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/1/1-1/1-1-1/下(LL+RL).csv,True,True,10,10,10,10,10,20,3,test
20-查看时间,用户3-志江,6,6-2,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/6/6-2/6-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/6/6-2/6-2-1/下（LL+RL).csv,True,True,13,14,14,14,14,20,3,test
20-查看时间,用户3-志江,6,6-2,6-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/6/6-2/6-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/6/6-2/6-2-2/下（LL+RL).csv,True,True,19,19,17,18,17,20,3,test
20-查看时间,用户3-志江,6,6-2,6-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/6/6-2/6-2-3/上（LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户3-志江/6/6-2/6-2-3/下（LL+RL).csv,True,True,5,7,7,6,8,20,3,test
20-查看时间,用户4-纪祥,5,5-2,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户4-纪祥/5/5-2/5-2-1/上（LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户4-纪祥/5/5-2/5-2-1/下(LL+RL).csv,True,True,21,20,21,21,21,20,4,test
20-查看时间,用户4-纪祥,5,5-2,5-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户4-纪祥/5/5-2/5-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户4-纪祥/5/5-2/5-2-2/下(LL+RL).csv,True,True,15,14,15,14,14,20,4,test
20-查看时间,用户4-纪祥,5,5-2,5-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户4-纪祥/5/5-2/5-2-3/上（LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户4-纪祥/5/5-2/5-2-3/下（LL+RL).csv,True,True,11,10,10,10,8,20,4,test
20-查看时间,用户5-家敏,4,4-1,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户5-家敏/4/4-1/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户5-家敏/4/4-1/4-1-1/下（LL+RL).csv,True,True,14,16,15,16,16,20,5,test
20-查看时间,用户5-家敏,4,4-1,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户5-家敏/4/4-1/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户5-家敏/4/4-1/4-1-2/下(LL+RL).csv,True,True,14,14,12,14,13,20,5,test
20-查看时间,用户6-琳琳,4,4-1,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/4/4-1/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/4/4-1/4-1-1/下(LL+RL).csv,True,True,24,25,25,24,24,20,6,train
20-查看时间,用户6-琳琳,4,4-1,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/4/4-1/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/4/4-1/4-1-2/下(LL+RL).csv,True,True,9,8,7,9,9,20,6,train
20-查看时间,用户6-琳琳,4,4-1,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/4/4-1/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/4/4-1/4-1-3/下(LL+RL).csv,True,True,14,13,14,13,13,20,6,train
20-查看时间,用户6-琳琳,5,5-3,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/5/5-3/5-3-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/5/5-3/5-3-1/下(LL+RL).csv,True,True,17,17,17,16,17,20,6,train
20-查看时间,用户6-琳琳,5,5-3,5-3-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/5/5-3/5-3-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/5/5-3/5-3-2/下(LL+RL).csv,True,True,27,27,28,27,28,20,6,train
20-查看时间,用户6-琳琳,5,5-3,5-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/5/5-3/5-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/5/5-3/5-3-3/下(LL+RL).csv,True,True,15,15,16,16,15,20,6,train
20-查看时间,用户6-琳琳,6,6-2,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/6/6-2/6-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/6/6-2/6-2-1/下(LL+RL).csv,True,True,12,12,11,11,12,20,6,train
20-查看时间,用户6-琳琳,6,6-2,6-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/6/6-2/6-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/6/6-2/6-2-2/下(LL+RL).csv,True,True,5,4,6,4,5,20,6,train
20-查看时间,用户6-琳琳,6,6-2,6-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/6/6-2/6-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/6/6-2/6-2-3/下(LL+RL).csv,True,True,15,15,15,15,17,20,6,train
20-查看时间,用户6-琳琳,7,7-3,7-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/7/7-3/7-3-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/7/7-3/7-3-1/下(LL+RL).csv,True,True,11,12,11,10,10,20,6,train
20-查看时间,用户6-琳琳,7,7-3,7-3-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/7/7-3/7-3-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/7/7-3/7-3-2/下(LL+RL).csv,True,True,15,13,13,13,14,20,6,train
20-查看时间,用户6-琳琳,7,7-3,7-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/7/7-3/7-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户6-琳琳/7/7-3/7-3-3/下(LL+RL).csv,True,True,6,7,7,7,6,20,6,train
20-查看时间,用户7-丹玲,2,2-2,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/2/2-2/2-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/2/2-2/2-2-1/下(LL+RL).csv,True,True,21,22,21,22,22,20,7,train
20-查看时间,用户7-丹玲,2,2-2,2-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/2/2-2/2-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/2/2-2/2-2-2/下(LL+RL).csv,True,True,30,29,29,29,30,20,7,train
20-查看时间,用户7-丹玲,2,2-2,2-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/2/2-2/2-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/2/2-2/2-2-3/下(LL+RL).csv,True,True,17,17,16,16,16,20,7,train
20-查看时间,用户7-丹玲,3,3-3,3-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/3/3-3/3-3-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/3/3-3/3-3-1/下(LL+RL).csv,True,True,69,68,66,68,66,20,7,train
20-查看时间,用户7-丹玲,3,3-3,3-3-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/3/3-3/3-3-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/3/3-3/3-3-2/下(LL+RL).csv,True,True,53,54,53,53,54,20,7,train
20-查看时间,用户7-丹玲,3,3-3,3-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/3/3-3/3-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/3/3-3/3-3-3/下(LL+RL).csv,True,True,41,41,41,40,41,20,7,train
20-查看时间,用户7-丹玲,4,4-1,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/4/4-1/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/4/4-1/4-1-1/下(LL+RL).csv,True,True,9,10,11,9,11,20,7,train
20-查看时间,用户7-丹玲,4,4-1,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/4/4-1/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/4/4-1/4-1-2/下(LL+RL).csv,True,True,6,5,4,5,5,20,7,train
20-查看时间,用户7-丹玲,4,4-1,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/4/4-1/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户7-丹玲/4/4-1/4-1-3/下(LL+RL).csv,True,True,7,6,6,5,6,20,7,train
20-查看时间,用户8-土汉,2,2-1,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/2/2-1/2-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/2/2-1/2-1-1/下(LL+RL).csv,True,True,13,14,13,14,14,20,8,train
20-查看时间,用户8-土汉,2,2-1,2-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/2/2-1/2-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/2/2-1/2-1-2/下(LL+RL).csv,True,True,20,18,19,20,20,20,8,train
20-查看时间,用户8-土汉,2,2-1,2-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/2/2-1/2-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/2/2-1/2-1-3/下(LL+RL).csv,True,True,21,21,23,21,22,20,8,train
20-查看时间,用户8-土汉,5,5-1,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/5/5-1/5-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/5/5-1/5-1-1/下(LL+RL).csv,True,True,12,10,14,11,11,20,8,train
20-查看时间,用户8-土汉,5,5-1,5-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/5/5-1/5-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/5/5-1/5-1-2/下(LL+RL).csv,True,True,13,12,14,14,13,20,8,train
20-查看时间,用户8-土汉,5,5-1,5-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/5/5-1/5-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/5/5-1/5-1-3/下(LL+RL).csv,True,True,18,20,18,19,21,20,8,train
20-查看时间,用户8-土汉,6,6-2,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/6/6-2/6-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/6/6-2/6-2-1/下(LL+RL).csv,True,True,23,25,24,23,23,20,8,train
20-查看时间,用户8-土汉,6,6-2,6-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/6/6-2/6-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户8-土汉/6/6-2/6-2-2/下(LL+RL).csv,True,True,4,3,3,3,3,20,8,train
20-查看时间,用户9-育洁,5,5-3,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/5/5-3/5-3-1/上（LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/5/5-3/5-3-1/下（LL+RL).csv,True,True,10,9,10,9,11,20,9,train
20-查看时间,用户9-育洁,5,5-3,5-3-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/5/5-3/5-3-2/上（LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/5/5-3/5-3-2/下（LL+RL).csv,True,True,12,12,12,12,10,20,9,train
20-查看时间,用户9-育洁,5,5-3,5-3-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/5/5-3/5-3-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/5/5-3/5-3-3/下(LL+RL).csv,True,True,6,6,7,7,7,20,9,train
20-查看时间,用户9-育洁,6,6-1,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/6/6-1/6-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/6/6-1/6-1-1/下(LL+RL).csv,True,True,5,6,6,6,6,20,9,train
20-查看时间,用户9-育洁,6,6-1,6-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/6/6-1/6-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/6/6-1/6-1-2/下(LL+RL).csv,True,True,4,4,4,4,5,20,9,train
20-查看时间,用户9-育洁,6,6-1,6-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/6/6-1/6-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/20-查看时间/用户9-育洁/6/6-1/6-1-3/下(LL+RL).csv,True,True,6,6,7,6,8,20,9,train
21-阅读文件,用户1-丹妮,6,6-2,6-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户1-丹妮/6/6-2/6-2-2/上（LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户1-丹妮/6/6-2/6-2-2/下（LL+RL).csv,True,True,9,10,10,9,10,21,1,test
21-阅读文件,用户1-丹妮,6,6-2,6-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户1-丹妮/6/6-2/6-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户1-丹妮/6/6-2/6-2-3/下（LL+RL）.csv,True,True,10,10,10,14,10,21,1,test
21-阅读文件,用户12-杰炜,1,1-2,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/1/1-2/1-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/1/1-2/1-2-1/下(LL+RL).csv,True,True,54,55,54,54,54,21,12,train
21-阅读文件,用户12-杰炜,1,1-2,1-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/1/1-2/1-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/1/1-2/1-2-2/下(LL+RL).csv,True,True,47,48,47,47,48,21,12,train
21-阅读文件,用户12-杰炜,1,1-2,1-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/1/1-2/1-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/1/1-2/1-2-3/下(LL+RL).csv,True,True,17,18,18,18,18,21,12,train
21-阅读文件,用户12-杰炜,4,4-1,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/4/4-1/4-1-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/4/4-1/4-1-1/下(LL+RL).csv,True,True,94,91,92,92,92,21,12,train
21-阅读文件,用户12-杰炜,4,4-1,4-1-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/4/4-1/4-1-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/4/4-1/4-1-2/下(LL+RL).csv,True,True,84,83,84,84,82,21,12,train
21-阅读文件,用户12-杰炜,4,4-1,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/4/4-1/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户12-杰炜/4/4-1/4-1-3/下(LL+RL).csv,True,True,86,85,86,85,86,21,12,train
21-阅读文件,用户13-艺馨,4,4-1,4-1-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户13-艺馨/4/4-1/4-1-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户13-艺馨/4/4-1/4-1-3/下(LL+RL).csv,True,True,25,25,24,25,27,21,13,train
21-阅读文件,用户14-培培,1,1-2,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/1/1-2/1-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/1/1-2/1-2-1/下(LL+RL).csv,True,True,32,32,32,31,32,21,14,train
21-阅读文件,用户14-培培,1,1-2,1-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/1/1-2/1-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/1/1-2/1-2-2/下(LL+RL).csv,True,True,41,41,41,41,39,21,14,train
21-阅读文件,用户14-培培,1,1-2,1-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/1/1-2/1-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/1/1-2/1-2-3/下(LL+RL).csv,True,True,30,30,29,30,30,21,14,train
21-阅读文件,用户14-培培,7,7-2,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/7/7-2/7-2-1/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/7/7-2/7-2-1/下(LL+RL).csv,True,True,41,42,40,41,41,21,14,train
21-阅读文件,用户14-培培,7,7-2,7-2-2,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/7/7-2/7-2-2/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/7/7-2/7-2-2/下(LL+RL).csv,True,True,17,17,17,15,17,21,14,train
21-阅读文件,用户14-培培,7,7-2,7-2-3,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/7/7-2/7-2-3/上(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X/labels/SM/21-阅读文件/用户14-培培/7/7-2/7-2-3/下(LL+RL).csv,True,True,34,34,34,33,34,21,14,train
